PUBLISHDATE,VERSION,ZONE,PNODEID,PNODENAME,PNODETYPE,PRICINGTYPE,H1,H2,H2DST,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
19.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,32.60314,36.57896,,33.3824,34.04829,34.80077,32.16785,52.34013,40.5103,40.5755,44.74962,49.29713,41.86306,41.96167,37.16276,34.9895,35.21073,35.23404,34.84316,47.47152,47.46502,51.26244,46.4655,33.60283,31.29326
20.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,34.51769,35.04848,,33.26083,33.41394,37.32043,48.82868,102.72395,53.11754,43.365,53.21322,44.49873,73.11737,46.66683,38.86306,49.89723,46.45369,44.15287,55.80083,46.7695,49.41875,45.98025,45.23246,32.13967,30.78883
21.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,31.5798,31.29824,,30.09025,31.01807,31.90406,43.00059,69.17055,56.81806,59.82501,53.97941,61.33825,48.41219,42.89433,43.55578,48.04771,34.4595,34.28958,33.09445,48.40163,62.39079,52.27358,54.04333,39.16352,31.14219
22.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,47.46995,40.63131,,34.95455,36.37402,33.96978,35.74981,40.62421,53.37919,52.35499,40.99023,35.39919,33.67057,32.93235,32.12245,30.09322,28.9352,29.44786,28.8608,43.02885,41.97244,34.36414,34.52582,32.13135,31.49846
23.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,33.75225,33.47612,,30.17928,29.01131,28.60638,32.99107,34.20072,32.40474,35.805,35.50907,32.77584,29.69356,30.43414,28.45509,27.05537,25.79069,27.87623,28.58898,39.64059,36.13503,45.36626,37.68614,61.3778,51.0851
24.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,30.73399,25.75246,,28.13493,28.33585,30.89321,35.82461,83.60486,60.61713,50.08926,51.98087,48.22731,52.15986,35.17531,29.58713,30.55074,37.16712,36.27565,51.55025,89.52419,65.31152,96.31265,74.57017,43.05293,54.57688
25.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,52.01601,45.05503,,44.53993,46.67451,44.96866,48.51456,92.54901,76.53314,59.7504,59.17849,80.89959,71.7704,74.53318,67.65539,45.2617,40.3338,62.30382,98.21569,173.97725,125.40126,123.55313,109.80242,51.55653,33.68956
26.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,33.44732,22.00377,,37.24952,33.82343,38.2913,39.88958,43.05446,61.96333,73.29841,116.94806,107.96221,70.03837,52.72373,40.91824,39.57135,44.13664,43.73685,36.38578,54.26306,111.74329,53.61276,61.8513,36.08384,37.1624
27.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,47.30848,40.7486,,41.1861,44.61036,40.85763,108.13213,106.56115,72.97335,46.39277,57.14444,87.35789,144.51904,73.45363,87.38036,52.067,49.02659,55.6783,96.90609,135.00961,190.63902,187.80239,97.13724,67.60222,83.16946
28.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,97.60279,86.25348,,149.3614,62.29819,52.00784,200.0792,537.06396,177.74853,202.68245,200.36737,226.94411,211.24837,231.67378,197.54325,123.17776,106.96985,47.91764,82.60692,219.94503,64.97616,114.84155,77.43868,67.90594,44.0262
01.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,81.05914,82.89962,,84.03791,40.39218,56.63406,81.253,126.97294,110.21191,87.24863,108.05626,106.92801,64.13161,48.93399,39.30901,32.70281,36.88475,38.68238,40.00329,95.51853,105.87534,78.15016,132.51447,107.98354,88.83032
02.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,99.74921,84.32597,,93.91172,90.70758,77.1951,39.2191,35.27032,39.33577,44.96946,50.05054,54.06125,46.353,46.98587,42.68316,41.21988,53.0406,69.42025,131.71571,161.90165,98.17451,56.96963,59.86748,41.25998,52.86006
03.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,42.95909,41.6928,,54.49074,70.96246,54.71483,95.32012,210.4805,209.33098,229.23961,443.41388,430.86754,361.60737,197.6608,201.08847,126.15392,203.08211,121.29805,224.73366,381.44206,797.30881,345.82181,343.48077,249.98264,300.98569
